ISO3,Year,value_economic,no_value_economic,value_economic_original,value_governance,no_value_governance,value_governance_original,value_social,no_value_social,value_social_original,value_ecosystems,no_value_ecosystems,value_habitat,no_value_habitat,value_infrastructure,no_value_infrastructure,no_value_governance_isolated,value_governance_isolated,EGSEHI,EGSEHI_6root,Country
CHN,2000,0.554321590657337,False,0.445678409342663,0.5581841394544069,False,0.441815860545593,0.798681255674969,False,0.201318744325031,0.539246936051543,False,0.355487539462723,False,0.298813855864285,False,False,0.4687859421442745,0.01415551189136211,0.49183669763409577,CHINA
COL,2000,0.621270520316587,False,0.378729479683413,0.6246360571749721,False,0.375363942825028,0.8674941515950509,False,0.132505848404949,0.478539651138059,False,0.652789888789932,False,0.173086348363027,False,False,0.8008456863268146,0.018202394208241785,0.5128866787814531,COLOMBIA
COM,2000,0.551795215953213,False,0.448204784046787,0.680098363353977,False,0.319901636646023,0.871902037794426,False,0.128097962205574,0.52254594152249,False,0.458425304335043,False,0.458663504127349,False,False,0.4138364256863359,0.03595047218705803,0.5744921514077497,COMOROS
COG,2000,0.680931830637022,False,0.319068169362978,0.726085279995756,False,0.273914720004244,0.803618394179923,False,0.196381605820077,0.522053933321788,False,0.787641092692239,False,0.228042162373723,False,False,0.63816470678788,0.037256326072988115,0.5779185983577385,CONGO
COD,2000,0.685845768248338,False,0.314154231751662,0.4981158797258449,True,0.5018841202741551,0.84905011709463,False,0.15094988290537,0.511761220716562,False,0.685440753910138,False,0.392953718155523,False,True,0.4208829438798513,0.03998240142763622,0.5847606576645765,"CONGO, THE DEMOCRATIC REPUBLIC O"
CRI,2000,0.629529822233911,False,0.370470177766089,0.3482070540990259,False,0.651792945900974,0.816648475580585,False,0.183351524419415,0.475128141754338,False,0.56081923202719,False,0.272996866223948,False,False,0.2116386837849646,0.013022079535016828,0.4850427943936497,COSTA RICA
CIV,2000,0.685304402240311,False,0.314695597759689,0.6696274646558871,False,0.330372535344113,0.823302225497933,False,0.176697774502067,0.528564095684689,False,0.608368881817219,False,0.445612539954029,False,False,0.7152225780942383,0.054137490857585534,0.6150583996607852,COTE D'IVOIRE
HRV,2000,0.575795775642379,False,0.424204224357621,0.4865416425675279,False,0.513458357432472,0.634058576718004,False,0.365941423281996,0.364607644937965,False,0.464931127540344,False,0.340626620418858,False,False,0.3528272313301785,0.010256775564095273,0.46612436931466544,CROATIA
CUB,2000,0.5895922589058225,True,0.4104077410941775,0.573051722780537,False,0.426948277219463,0.873388591845242,False,0.126611408154758,0.550986184549415,False,0.570887190068563,False,0.393283948043239,False,False,0.3600726532065359,0.03650483070954375,0.5759592043989848,CUBA
CYP,2000,0.495923467688963,False,0.504076532311037,0.301916752784626,False,0.698083247215374,0.8247178630253971,False,0.175282136974603,0.38441212087521,False,0.431721479563657,False,0.388721495153541,False,False,0.2963206426460004,0.007966114776349086,0.44689732994498954,CYPRUS
CZE,2000,0.650906838961103,False,0.349093161038897,0.400157483060374,False,0.599842516939626,0.630702372806914,False,0.369297627193086,0.291967470636224,False,0.41109261015454,False,0.362776814043572,False,False,0.3399890113623326,0.0071529946814143,0.4389495926734044,CZECH REPUBLIC
DNK,2000,0.51011003333519,False,0.48988996666481,0.1164433050314429,False,0.883556694968557,0.351689739307357,False,0.648310260692643,0.223850020962964,False,0.453016763569468,False,0.578844139273562,False,False,0.061136735088375,0.001226227749727148,0.3271612483615211,DENMARK
DJI,2000,0.57035435320273,False,0.42964564679727,0.6366735919395661,False,0.363326408060434,0.841185016095323,False,0.158814983904677,0.54594063434581,False,0.681239598513497,False,0.436378056093311,False,False,0.4766184329387575,0.049574841330402984,0.6060989832651705,DJIBOUTI
DMA,2000,0.496603645493919,False,0.503396354506081,0.400436357015877,False,0.599563642984123,0.7418600227481695,True,0.2581399772518304,0.470865693917536,False,0.388390080808432,False,0.3792966638186558,True,False,0.3029124487573665,0.010233155560537778,0.46594529356846787,DOMINICA
DOM,2000,0.658194458299918,False,0.341805541700082,0.5715432868549399,False,0.42845671314506,0.829555691544807,False,0.170444308455193,0.437198329883136,False,0.563283412678585,False,0.422261122165156,False,False,0.4152723553698397,0.032451550449956276,0.5647712429521703,DOMINICAN REPUBLIC
ECU,2000,0.654793569275137,False,0.345206430724863,0.628056586000789,False,0.371943413999211,0.852814755479569,False,0.147185244520431,0.602572324371716,False,0.697277126861551,False,0.285173372790736,False,False,0.5557343571912325,0.0420224585840116,0.5896309109064628,ECUADOR
EGY,2000,0.6858874117874161,False,0.314112588212584,0.540831301159137,False,0.459168698840863,0.7238623780276721,False,0.276137621972328,0.39321358590258,False,0.414755070035553,False,0.425661987914783,False,False,0.406398865665394,0.018640422150735202,0.5149233949418042,EGYPT
SLV,2000,0.655182242306541,False,0.344817757693459,0.538907370511772,False,0.461092629488228,0.863688584433148,False,0.136311415566852,0.527360552975602,False,0.572579973850176,False,0.346129583639459,False,False,0.3399619640672849,0.03187248579912175,0.5630789897067643,EL SALVADOR
GNQ,2000,0.569577007139923,False,0.430422992860077,0.735616670119076,False,0.264383329880924,0.9033245568968938,False,0.0966754431031062,0.443678877854063,False,0.586077613460128,False,0.3792966638186558,True,False,0.4288381126301015,0.03732937664724146,0.5781073038316191,EQUATORIAL GUINEA
ERI,2000,0.5780306455729489,False,0.421969354427051,0.560059399153797,False,0.439940600846203,0.9032883786947666,False,0.0967116213052334,0.573510860207899,False,0.636158701486132,False,0.403929265681498,False,False,0.6021824527650774,0.043094695389684634,0.5921121451232438,ERITREA
EST,2000,0.5496575142804949,False,0.450342485719505,0.3129250139688729,False,0.687074986031127,0.680785322161964,False,0.319214677838036,0.483206621951368,False,0.586375892042801,False,0.30997045961245,False,False,0.2046313199673147,0.010284233408594528,0.4663321103258341,ESTONIA
ETH,2000,0.6316675239066301,False,0.36833247609337,0.6616988350812449,False,0.338301164918755,0.7813403489062329,False,0.218659651093767,0.542944592820223,False,0.616826395359948,False,0.422112950184995,False,False,0.6437803269214777,0.04616749487416572,0.5989483666813127,ETHIOPIA
FJI,2000,0.61165086278935,False,0.38834913721065,0.509169077030739,False,0.490830922969261,0.7933986502962009,False,0.206601349703799,0.677362078208586,False,0.562240360700829,False,0.302398049666105,False,False,0.3475830432134883,0.028456334259997735,0.5525392819080517,FIJI
FIN,2000,0.4892188578972529,False,0.510781142102747,0.0935839282770299,False,0.90641607172297,0.327923628695937,False,0.672076371304063,0.375466513758631,False,0.493965105758232,False,0.266737944354616,False,False,0.0092206868270324,0.0007427274119393224,0.30093422012329074,FINLAND
FRA,2000,0.535470948634267,False,0.464529051365733,0.2641783806701889,False,0.735821619329811,0.426358247148624,False,0.573641752851376,0.293666513295562,False,0.392200031100885,False,0.295261751070381,False,False,0.2316712926623182,0.0020510540121584835,0.35644800048867636,FRANCE
GAB,2000,0.543341577520188,False,0.456658422479812,0.5233685707146469,False,0.476631429285353,0.77051952730721,False,0.22948047269279,0.380624086564966,False,0.742061521881677,False,0.194449809945644,False,False,0.2675008131926767,0.012033942476649196,0.4787050274325396,GABON
GMB,2000,0.524296598981417,False,0.475703401018583,0.516926974446304,False,0.483073025553696,0.8286523070596981,False,0.171347692940302,0.485472322061071,False,0.569437583373461,False,0.3792966638186558,True,False,0.2921034215906718,0.023548768740399476,0.5353790434891659,GAMBIA
GEO,2000,0.58376357278615,False,0.41623642721385,0.651674710293246,False,0.348325289706754,0.716956671838209,False,0.283043328161791,0.515033336140568,False,0.425399656397627,False,0.40519104068937,False,False,0.6126708857608814,0.024213249562665226,0.5378677597030788,GEORGIA
DEU,2000,0.5156486240326901,False,0.48435137596731,0.1733766089426339,False,0.826623391057366,0.4013854549985389,False,0.598614545001461,0.286586563277428,False,0.366459391695358,False,0.354093296068043,False,False,0.0826498356997432,0.0013344594571095484,0.33180599663072513,GERMANY
GHA,2000,0.6192299869017179,False,0.380770013098282,0.511370320582042,False,0.488629679417958,0.8420063368883259,False,0.157993663111674,0.553932480538504,False,0.621677030533129,False,0.415219463612092,False,False,0.5047143605555413,0.0381243294374332,0.5801411911075585,GHANA
GRC,2000,0.609999002405886,False,0.390000997594114,0.340878937494652,False,0.659121062505348,0.673460227819811,False,0.326539772180189,0.352093482513374,False,0.453129540180428,False,0.349504770287363,False,False,0.226500689933073,0.007808627651882993,0.4454125528549726,GREECE
GRD,2000,0.504668610895542,False,0.495331389104458,0.3767825410924029,False,0.623217458907597,0.748788856168343,False,0.251211143831657,0.388195441811943,False,0.396417244040511,False,0.298226906341744,False,False,0.1765939179573505,0.006534407726860125,0.43238209845980163,GRENADA
GTM,2000,0.651975689797462,False,0.348024310202538,0.6202277159912011,False,0.379772284008799,0.8668646415050301,False,0.13313535849497,0.583139496879409,False,0.571211170217572,False,0.372164455827797,False,False,0.6018902681874108,0.04345481478264912,0.592933949263021,GUATEMALA
GIN,2000,0.635845758994217,False,0.364154241005783,0.7279962182084261,False,0.272003781791574,0.777334175605728,False,0.222665824394272,0.528912889051103,False,0.621548059187373,False,0.3792966638186558,True,False,0.8736969369605321,0.044866950447893766,0.5961027042205514,GUINEA
GNB,2000,0.595618100243957,False,0.404381899756043,0.693961894126681,False,0.306038105873319,0.753198028311042,False,0.246801971688958,0.618225012002686,False,0.599116241827268,False,0.812902709462578,False,False,0.5023574215180724,0.09373654054395404,0.6739869488408441,GUINEA-BISSAU
GUY,2000,0.526239964138434,False,0.473760035861566,0.568478919935381,False,0.431521080064619,0.848634073629393,False,0.151365926370607,0.515109980951901,False,0.591833360483008,False,0.3792966638186558,True,False,0.5353381353208804,0.029356014017554097,0.5554131796002226,GUYANA
HTI,2000,0.6729640334932501,False,0.32703596650675,0.7079802881699391,False,0.292019711830061,0.8794879417265931,False,0.120512058273407,0.51220266579146,False,0.590411642846453,False,0.466864212364873,False,False,0.5688806055483504,0.059160282793085314,0.6242209978025965,HAITI
HND,2000,0.669465976210619,False,0.330534023789381,0.6165751335134211,False,0.383424866486579,0.883148567446351,False,0.116851432553649,0.498841074713225,False,0.588989341224899,False,0.387057624011632,False,False,0.437742043845169,0.041456587723021854,0.5883001043682612,HONDURAS
HUN,2000,0.579876842472116,False,0.420123157527884,0.312565074338671,False,0.687434925661329,0.597636504184698,False,0.402363495815302,0.281238686172145,False,0.48825841643719,False,0.32292120550146,False,False,0.2006858773982155,0.004803244506797163,0.41076091800966047,HUNGARY
ISL,2000,0.497380991556726,False,0.502619008443274,0.1290743254545849,False,0.870925674545415,0.419315764936784,False,0.580684235063216,0.498605886000982,False,0.554193089219815,False,0.305792160271798,False,False,0.0438455384323186,0.0022746526775842594,0.3626484693547832,ICELAND
IND,2000,0.580071178987818,False,0.419928821012182,0.548518664241842,False,0.451481335758158,0.775121661709968,False,0.224878338290032,0.587741770385799,False,0.486824594845407,False,0.367465968432526,False,False,0.6566767212786455,0.02593097008502709,0.5440470511722725,INDIA
IDN,2000,0.577156131252291,False,0.422843868747709,0.677998825350169,False,0.322001174649831,0.748929143895502,False,0.251070856104498,0.525521073624431,False,0.523638291371428,False,0.361920174502482,False,False,0.8942771187518431,0.02918752782956243,0.5548806139659953,INDONESIA
IRN,2000,0.5719090453283451,False,0.428090954671655,0.6538270804745749,False,0.346172919525425,0.807485284264893,False,0.192514715735107,0.523402354393057,False,0.498168314194904,False,0.2252640825306,False,False,0.5919661955924711,0.01773487818363456,0.5106672832646761,"IRAN, ISLAMIC REPUBLIC OF"
IRQ,2000,0.538191659854092,False,0.461808340145908,0.829878417734582,False,0.170121582265418,0.7552207036598679,False,0.244779296340132,0.543604767471266,False,0.539527739225403,False,0.224672594119365,False,False,0.832334470767166,0.02222657042317402,0.5302476380380876,IRAQ
IRL,2000,0.5301266944524701,False,0.46987330554753,0.1776884542465889,False,0.822311545753411,0.6659317037767261,False,0.334068296223274,0.354355619932093,False,0.366764617390748,False,0.350351716166227,False,False,0.041552336501727,0.0028562721151447323,0.3766748262987012,IRELAND
ISR,2000,0.583569236270449,False,0.416430763729551,0.373848930808808,False,0.626151069191192,0.4650820142363749,False,0.534917985763625,0.390940128492,False,0.419780001918118,False,0.324151175981673,False,False,0.6670370698646373,0.00539756243995385,0.4188253362526092,ISRAEL
ITA,2000,0.6329307112586919,False,0.367069288741308,0.330560047540011,False,0.669439952459989,0.5480513651111201,False,0.45194863488888,0.344864912784236,False,0.387665113266184,False,0.396502635927917,False,False,0.200469811231166,0.00607826463676043,0.42719871147325067,ITALY
JAM,2000,0.590856855609265,False,0.409143144390735,0.495132921979158,False,0.504867078020842,0.861667442375718,False,0.138332557624282,0.408787707829955,False,0.526490633028235,False,0.39498251010055,False,False,0.3745751509944331,0.021429404821938933,0.5270296129301424,JAMAICA
JPN,2000,0.513316585844269,False,0.486683414155731,0.264754366738959,False,0.735245633261041,0.436959978252008,False,0.563040021747992,0.474849568484103,False,0.470644252584841,False,0.426211983517244,False,False,0.133609323591426,0.005656457829003605,0.4221084947931265,JAPAN
JOR,2000,0.677919614643645,False,0.322080385356355,0.45908185241521,False,0.54091814758479,0.753807148896021,False,0.246192851103979,0.331961296972377,False,0.432142190003348,False,0.336318205579646,False,False,0.4188804394101677,0.011318609466263242,0.47384050145399037,JORDAN
KAZ,2000,0.577156131252291,False,0.422843868747709,0.637813063352886,False,0.362186936647114,0.6528564437980731,False,0.347143556201927,0.43734092729751,False,0.464841383686008,False,0.275023035776846,False,False,0.3974332851363586,0.013436878710749472,0.487584322173583,KAZAKHSTAN
KEN,2000,0.622047866379393,False,0.377952133620607,0.656680320699744,False,0.343319679300256,0.852857266229772,False,0.147142733770228,0.522790460359765,False,0.591436402680719,False,0.342164376472679,False,False,0.673370876568206,0.036857396812297986,0.576882604172801,KENYA
KIR,2000,0.606556469842026,False,0.393443530157974,0.4809117171184119,False,0.519088282881588,0.7418600227481695,True,0.2581399772518304,0.4755148834706485,True,0.554569251929983,False,0.3792966638186558,True,True,0.4208829438798513,0.0216449950365549,0.5279096268295741,KIRIBATI
PRK,2000,0.5895922589058225,True,0.4104077410941775,0.7286108018007811,False,0.271389198199219,0.5166854031593431,False,0.483314596840657,0.729707117798574,False,0.588306800464621,False,0.448510287372953,False,False,0.4221113979795325,0.04273644871957809,0.5912889165860205,"KOREA, DEMOCRATIC PEOPLE'S REPUB"
KOR,2000,0.5155514557748391,False,0.484448544225161,0.386776273438273,False,0.613223726561727,0.340312581464545,False,0.659687418535455,0.584222753535601,False,0.464952778498239,False,0.325433313060632,False,False,0.3242729719729567,0.005998727994374783,0.42626191166155053,"KOREA, REPUBLIC OF"
KWT,2000,0.582889058465493,False,0.417110941534507,0.401713423735211,False,0.598286576264789,0.8596482384333171,False,0.140351761566683,0.455234105099053,False,0.514822983691662,False,0.430716124599196,False,False,0.239924236922157,0.020319212583112103,0.5223775197193751,KUWAIT
KGZ,2000,0.555876282782951,False,0.444123717217049,0.600650016577241,False,0.399349983422759,0.711194768558111,False,0.288805231441889,0.559970133727762,False,0.426019210773092,False,0.3792966638186558,True,False,0.4626586264963528,0.021486281536552597,0.527262490891287,KYRGYZSTAN
LAO,2000,0.6601933481757081,False,0.339806651824292,0.687014389483624,False,0.312985610516376,0.793966804230575,False,0.206033195769425,0.557335289405998,False,0.555023606726869,False,0.3792966638186558,True,False,0.5569059478137054,0.04225190973738903,0.5901662782657368,LAO PEOPLE'S DEMOCRATIC REPUBLIC
LVA,2000,0.530806872257426,False,0.469193127742574,0.4346290308574569,False,0.565370969142543,0.6589504159995621,False,0.341049584000438,0.450155831211934,False,0.556890759676368,False,0.508806202850963,False,False,0.3199564876286149,0.01939069137683962,0.5183210925368108,LATVIA
LBN,2000,0.645562584779305,False,0.354437415220695,0.570273961307327,False,0.429726038692673,0.8376328856194231,False,0.162367114380577,0.484167660726299,False,0.49164065472678,False,0.372606422068004,False,False,0.5234977491002654,0.027350767374001547,0.5489021340907864,LEBANON
LSO,2000,0.660040655199085,False,0.339959344800915,0.500381617218665,False,0.499618382781335,0.894413821836986,False,0.105586178163014,0.457845506742889,False,0.536391740438364,False,0.3792966638186558,True,False,0.396405237815115,0.027516335504085894,0.549454539775841,LESOTHO
LBR,2000,0.55237822550032,False,0.44762177449968,0.846021146197779,False,0.153978853802221,0.737106492265432,False,0.262893507734568,0.557382247335591,False,0.671572952302176,False,0.3792966638186558,True,False,0.8837599497788775,0.048907262754589766,0.6047309915962714,LIBERIA
LBY,2000,0.567730810240757,False,0.432269189759243,0.692120139840263,False,0.307879860159737,0.821690676125318,False,0.178309323874682,0.562996498819374,False,0.464509272485157,False,0.0985789004002811,False,False,0.489751281816154,0.008323698881930162,0.45017985829758195,LIBYAN ARAB JAMAHIRIYA
LIE,2000,0.41926766524326,False,0.58073233475674,0.218018976401672,False,0.781981023598328,0.729148486849279,False,0.270851513150721,0.4755148834706485,True,0.5237373476475783,True,0.3792966638186558,True,False,0.1412046467877281,0.006295907334193507,0.4297109176002651,LIECHTENSTEIN
LTU,2000,0.566176118115143,False,0.433823881884857,0.404269970058315,False,0.595730029941685,0.680630900767897,False,0.319369099232103,0.474607083691821,False,0.598414670295696,False,0.315899111385663,False,False,0.3179669930477663,0.01397717951459018,0.49079853438188015,LITHUANIA
LUX,2000,0.51117888417155,False,0.48882111582845,0.124603771360274,False,0.875396228639726,0.5470873193517081,False,0.452912680648292,0.355866663113094,False,0.394675919612738,False,0.361135473175463,False,False,0.0366564639047602,0.00176749757649406,0.3477174380828962,LUXEMBOURG
MKD,2000,0.61165086278935,False,0.38834913721065,0.589691469278341,False,0.410308530721659,0.74298128273744,False,0.25701871726256,0.373109986112468,False,0.478885090350763,False,0.345836715243759,False,False,0.5658715584977786,0.016559438147128396,0.5048638400026039,MACEDONIA
MDG,2000,0.6745187256188641,False,0.325481274381136,0.546254281528834,False,0.453745718471166,0.850191784439606,False,0.149808215560394,0.595021070053011,False,0.572491240218874,False,0.351720573100642,False,False,0.3808020634106089,0.03753226131518003,0.5786297894599147,MADAGASCAR
MWI,2000,0.649254978577638,False,0.350745021422362,0.557720326259738,False,0.442279673740262,0.84788157692902,False,0.15211842307098,0.579475863036847,False,0.509242227147081,False,0.3792966638186558,True,False,0.4969090163903481,0.03436416081599087,0.5701874101785875,MALAWI
MYS,2000,0.593383230313387,False,0.406616769686613,0.430355835728917,False,0.569644164271083,0.77661192022953,False,0.22338807977047,0.368402858888919,False,0.51374241560265,False,0.253068714419168,False,False,0.3966185368139934,0.009498912590834642,0.46019897661109316,MALAYSIA
MDV,2000,0.537414313791285,False,0.462585686208715,0.4274662500357999,False,0.5725337499642,0.856233343279794,False,0.143766656720206,0.554387756705558,False,0.503273523271299,False,0.690986335092652,False,False,0.1382601528038769,0.037921924526056215,0.5796267163696707,MALDIVES
MLI,2000,0.692397685063425,False,0.307602314936575,0.554245571528478,False,0.445754428471522,0.784182400867657,False,0.215817599132343,0.594001634188437,False,0.603607277982647,False,0.3792966638186558,True,False,0.3619308350147069,0.0409256947351148,0.5870377232866132,MALI
MLT,2000,0.549851850796196,False,0.450148149203804,0.247434905520273,False,0.752565094479727,0.754632299155044,False,0.245367700844956,0.342091357749285,False,0.506092572537546,False,0.426085613721651,False,False,0.0412331613914366,0.007573750313644775,0.4431510989020867,MALTA
MHL,2000,0.625448755404174,False,0.374551244595826,0.492739353731556,False,0.507260646268444,0.868550556867039,False,0.131449443132961,0.4755148834706485,True,0.5237373476475783,True,0.760918664280767,False,True,0.4208829438798513,0.050724757725983165,0.6084197877282143,MARSHALL ISLANDS
MRT,2000,0.6269895663500951,False,0.373010433649905,0.544488677150927,False,0.455511322849073,0.77720075896514,False,0.22279924103486,0.485823507394869,False,0.51440178177811,False,0.587234198766301,False,False,0.3370946031223812,0.038938096015343024,0.5821869307704152,MAURITANIA
MUS,2000,0.508749677725278,False,0.491250322274722,0.3623431360160289,False,0.637656863983971,0.775467343981419,False,0.224532656018581,0.546263914637712,False,0.381348285453902,False,0.382285769105525,False,False,0.2388818943391881,0.011384137740535073,0.4742966133368634,MAURITIUS
MEX,2000,0.511859061976506,False,0.488140938023494,0.523396910656629,False,0.476603089343371,0.829747745088049,False,0.170252254911951,0.477462157626339,False,0.555434806848559,False,0.239164716145382,False,False,0.466222118261842,0.014099275248730598,0.4915104979501193,MEXICO
FSM,2000,0.687150599139478,False,0.312849400860522,0.518433854687409,False,0.481566145312591,0.8620354967588,False,0.1379645032412,0.4755148834706485,True,0.561314882761471,False,0.651764513215996,False,True,0.4208829438798513,0.053423435866159115,0.6136988403257194,"MICRONESIA, FEDERATED STATES OF"
MDA,2000,0.565010099020932,False,0.434989900979068,0.588167829380797,False,0.411832170619203,0.646860051381579,False,0.353139948618421,0.536142415605467,False,0.462066006931709,False,0.33154379808638,False,False,0.521888562760381,0.01765602368337278,0.5102881507013554,"MOLDOVA, REPUBLIC OF"
MCO,2000,0.5895922589058225,True,0.4104077410941775,0.275050201507925,False,0.724949798492075,0.329460244442505,False,0.670539755557495,0.4755148834706485,True,0.433673646382819,False,0.453645898776117,False,True,0.4208829438798513,0.00499816848587574,0.41349330484360447,MONACO
MNG,2000,0.603391560872027,False,0.396608439127973,0.480632260105314,False,0.519367739894686,0.699944165531859,False,0.300055834468141,0.476264287199731,False,0.634302716051478,False,0.519215582147988,False,False,0.2229801708702219,0.031839618290108895,0.5629821718176664,MONGOLIA
MNE,2000,0.520215532151681,False,0.479784467848319,0.492248551119016,False,0.507751448880984,0.717008734979335,False,0.282991265020665,0.50753843139957,False,0.483981780800527,False,0.298351502041885,False,True,0.4208829438798513,0.013456074495701728,0.4877003461105788,MONTENEGRO
MAR,2000,0.617772463033956,False,0.382227536966044,0.4988126677503129,False,0.501187332249687,0.808380019401905,False,0.191619980598095,0.392871299878516,False,0.422250172896046,False,0.377198257856391,False,False,0.4346599133998396,0.015587318471751467,0.4997988296102301,MOROCCO
MOZ,2000,0.698422117050179,False,0.301577882949821,0.56793744640354,False,0.43206255359646,0.851928843875468,False,0.148071156124532,0.59247217876993,False,0.571803024951333,False,0.51053399805558,False,False,0.4488138455585825,0.058446820319313655,0.6229599806596778,MOZAMBIQUE
MMR,2000,0.597172792369571,False,0.402827207630429,0.814852374561635,False,0.185147625438365,0.878264672192098,False,0.121735327807902,0.555435987803419,False,0.579384706330815,False,0.55527599546294,False,False,0.8176579500301637,0.07636850760499228,0.6513569487603541,MYANMAR
NAM,2000,0.6031972243563251,False,0.396802775643675,0.44794539790084,False,0.55205460209916,0.873160342973605,False,0.126839657026395,0.471283669074571,False,0.575901656764217,False,0.444574451879047,False,False,0.4795692098134164,0.028467782351110242,0.5525763238071714,NAMIBIA
NRU,2000,0.5895922589058225,True,0.4104077410941775,0.455970435759344,False,0.544029564240656,0.7418600227481695,True,0.2581399772518304,0.4755148834706485,True,0.5237373476475783,True,0.565618376407058,False,True,0.4208829438798513,0.02809387179189562,0.5513600130241515,NAURU
NPL,2000,0.5871644618109311,False,0.412835538189069,0.619592894452909,False,0.380407105547091,0.816625744517685,False,0.183374255482315,0.570376733940116,False,0.538966093455822,False,0.609870203458646,False,False,0.6965040619048719,0.055699323397266506,0.6179808062231074,NEPAL
NLD,2000,0.5317785548359351,False,0.468221445164065,0.103672335716507,False,0.896327664283493,0.455831171103924,False,0.544168828896076,0.298017877463946,False,0.412105317327502,False,0.554107992869801,False,False,0.0,0.0017101833469250992,0.34581230727595896,NETHERLANDS
NZL,2000,0.481445397269183,False,0.518554602730817,0.1332840934674309,False,0.866715906532569,0.388478347709284,False,0.611521652290716,0.439346794983829,False,0.499524022110438,False,0.286184106403752,False,False,0.0947055501758974,0.0015656746912095058,0.3407612912299209,NEW ZEALAND
NIC,2000,0.608930151569526,False,0.391069848430474,0.604955540069827,False,0.395044459930173,0.821899880019501,False,0.178100119980499,0.579855292223087,False,0.617578749309063,False,0.379272776209295,False,False,0.4342762206993427,0.04112193040957035,0.5875059224806429,NICARAGUA
NER,2000,0.692592021579127,False,0.307407978420873,0.602836286787606,False,0.397163713212394,0.811594083433265,False,0.188405916566735,0.532183303609855,False,0.637814290533301,False,0.3792966638186558,True,False,0.389332724925291,0.043626488329575,0.5933237178097593,NIGER
NGA,2000,0.5469368030606709,False,0.453063196939329,0.716899393760382,False,0.283100606239618,0.844107022252321,False,0.155892977747679,0.517145729584505,False,0.605540141931759,False,0.274434366915748,False,False,0.7657201617604211,0.0284437761144393,0.5524986339868581,NIGERIA
NOR,2000,0.48999620396006,False,0.51000379603994,0.1557015392104169,False,0.844298460789583,0.341372563286781,False,0.658627436713219,0.366253159402156,False,0.4594292123239,False,0.0847802278944156,False,False,0.053849348042407,0.00037154275735454284,0.2681234506526992,NORWAY
OMN,2000,0.577350467767993,False,0.422649532232007,0.3692589897857939,False,0.630741010214206,0.9050447847001054,False,0.0949552152998946,0.591556025699802,False,0.577406862576012,False,0.165949127347055,False,False,0.1517953514810185,0.010936880479728142,0.4711388429247701,OMAN
PAK,2000,0.542078390168127,False,0.457921609831873,0.672365542345435,False,0.327634457654565,0.778321631681235,False,0.221678368318765,0.603427777743124,False,0.478124645513111,False,0.343018578592896,False,False,0.6816518898467256,0.028074415012516223,0.5512963527166055,PAKISTAN
PLW,2000,0.620784679027333,False,0.379215320972667,0.4544588426767609,False,0.545541157323239,0.7114498356511181,False,0.288550164348882,0.4755148834706485,True,0.5237373476475783,True,0.449534373361667,False,True,0.4208829438798513,0.022470896334329905,0.5312146774010722,PALAU
PAN,2000,0.62379689502071,False,0.37620310497929,0.48107706913407,False,0.51892293086593,0.838404036991701,False,0.161595963008299,0.378408958167736,False,0.549510630828808,False,0.39134966842551,False,False,0.3588201796774795,0.020474518813184735,0.5230408599944686,PANAMA
PNG,2000,0.6443965656850941,False,0.355603434314906,0.615216423259751,False,0.384783576740249,0.8673844741101879,False,0.132615525889812,0.642935920650075,False,0.599204017309287,False,0.419420252418633,False,False,0.4691274426254638,0.05556285918832871,0.6177282044691359,PAPUA NEW GUINEA
PRY,2000,0.640704171886761,False,0.359295828113239,0.704594791185729,False,0.295405208814271,0.8644980015190971,False,0.135501998480903,0.349196497625523,False,0.586451992784622,False,0.323098579159629,False,False,0.650222152517965,0.025822504841049813,0.5436671109844109,PARAGUAY
PER,2000,0.6056264308025969,False,0.394373569197403,0.5718147840811629,False,0.428185215918837,0.827809972299569,False,0.172190027700431,0.43945473899113,False,0.657424430035482,False,0.342679988674199,False,False,0.6544391749048094,0.028381777337687007,0.5522977383043562,PERU
PHL,2000,0.678891297222154,False,0.321108702777846,0.595977221121837,False,0.404022778878163,0.797641861089646,False,0.202358138910354,0.444267615698756,False,0.606171341344207,False,0.445736899699406,False,False,0.7497180965163852,0.03873972071287807,0.5816915400196553,PHILIPPINES
POL,2000,0.6347769081578589,False,0.365223091842141,0.3688632290004959,False,0.631136770999504,0.631887583581899,False,0.368112416418101,0.378290834308276,False,0.469237289829523,False,0.302451943307973,False,False,0.3454467539088091,0.007943301019633987,0.44668376715507835,POLAND
PRT,2000,0.5893021634836499,False,0.41069783651635,0.259364820246309,False,0.740635179753691,0.764853361178697,False,0.235146638821303,0.414743954956054,False,0.375673613689861,False,0.324545234134194,False,False,0.0862741164737125,0.005911439880015889,0.4252218241178959,PORTUGAL
QAT,2000,0.51457977319633,False,0.48542022680367,0.389317729385107,False,0.610682270614893,0.863754100949414,False,0.136245899050586,0.542826163886045,False,0.47622911431854,False,0.409055747172026,False,False,0.1432123053442642,0.018298109782320163,0.5133351914666651,QATAR
ROU,2000,0.570645857976283,False,0.429354142023717,0.4981158797258449,True,0.5018841202741551,0.693890009270296,False,0.306109990729704,0.447993812237468,False,0.469621435578722,False,0.314106428999968,False,True,0.4208829438798513,0.013034201890095333,0.48511802023850004,ROMANIA
