Year,Country,Product,iso3code,hhi,Stability value,CRI score,Domestic Production Value
2013,GSP BENEFICIARIES: AUSTRALIA 1996,,G51,,,,
2013,GSP BENEFICIARIES: HUNGARY 1996,,G52,,,,
2013,GSP BENEFICIARIES: NEW ZEALAND 1996,,G53,,,,
2013,GSP BENEFICIARIES: NORWAY 1996,,G54,,,,
2013,GSP BENEFICIARIES: POLAND 1994,,G57,,,,
2013,GSP BENEFICIARIES: POLAND 1995,,G58,,,,
2013,GSP BENEFICIARIES: POLAND 1996,,G59,,,,
2013,GSP BENEFICIARIES: RUSSIA 1996,,G60,,,,
2013,GSP BENEFICIARIES: SWITZERLAND 1996,,G61,,,,
2013,GSP BENEFICIARIES: SWITZERLAND 1997,,G62,,,,
2013,GSP BENEFICIARIES: NEW ZEALAND 2005,,G63,,,,
2013,"GSP BENEFICIARIES: NEW ZEALAND 2006
",,G64,,,,
2013,GSP1: AUSTRALIA 2006 (CODE 'DCS'),,G65,,,,
2013,GSP BENEFICIARIES: JAPAN 2007,,G70,,,,
2013,GSP BENEFICIARIES: USA 2006,,G80,,,,
2013,GSP BENEFICIARIES: USA 2007,,G81,,,,
2013,GSP BENEFICIARIES: USA 2009,,G82,,,,
2013,GSP BENEFICIARIES: USA 2010,,G83,,,,
2013,GABON,GOLD,GAB,,0.33,118.0,1201.0
2013,GABON,MANGANESE,GAB,,0.33,118.0,4091399.0
2013,GABON,URANIUM,GAB,,0.33,118.0,
2013,GABON,PETROLEUM,GAB,,0.33,118.0,10655653.21477428
2013,GAZA STRIP,,GAZ,,,,
2013,UNITED KINGDOM,BARYTES,GBR,0.0521154848338594,0.49,90.83,30000.0
2013,UNITED KINGDOM,CADMIUM,GBR,0.0521154848338594,0.49,90.83,
2013,UNITED KINGDOM,COPPER,GBR,0.0521154848338594,0.49,90.83,
2013,UNITED KINGDOM,GOLD,GBR,0.0521154848338594,0.49,90.83,42.0
2013,UNITED KINGDOM,IRON,GBR,0.0521154848338594,0.49,90.83,
2013,UNITED KINGDOM,LEAD,GBR,0.0521154848338594,0.49,90.83,100.0
2013,UNITED KINGDOM,SILVER,GBR,0.0521154848338594,0.49,90.83,82.0
2013,UNITED KINGDOM,TIN,GBR,0.0521154848338594,0.49,90.83,0.0
2013,UNITED KINGDOM,TUNGSTEN,GBR,0.0521154848338594,0.49,90.83,0.0
2013,UNITED KINGDOM,ZINC,GBR,0.0521154848338594,0.49,90.83,
2013,UNITED KINGDOM,COAL,GBR,0.0521154848338594,0.49,90.83,12767445.61296463
2013,UNITED KINGDOM,NATURAL GAS,GBR,0.0521154848338594,0.49,90.83,26995677.21886793
2013,UNITED KINGDOM,PETROLEUM,GBR,0.0521154848338594,0.49,90.83,40646390.00000001
2013,GEORGIA,BARYTES,GEO,0.0512998619891868,-0.44,93.17,0.0
2013,GEORGIA,COPPER,GEO,0.0512998619891868,-0.44,93.17,10000.0
2013,GEORGIA,GOLD,GEO,0.0512998619891868,-0.44,93.17,4300.0
2013,GEORGIA,LEAD,GEO,0.0512998619891868,-0.44,93.17,
2013,GEORGIA,MANGANESE,GEO,0.0512998619891868,-0.44,93.17,370000.0
2013,GEORGIA,ZINC,GEO,0.0512998619891868,-0.44,93.17,
2013,GHANA,ALUMINIUM,GHA,0.0616143666549405,0.06,53.33,826994.0
2013,GHANA,GOLD,GHA,0.0616143666549405,0.06,53.33,137800.0
2013,GHANA,MANGANESE,GHA,0.0616143666549405,0.06,53.33,1997911.0
2013,GHANA,SILVER,GHA,0.0616143666549405,0.06,53.33,3900.0
2013,GUINEA,ALUMINIUM,GIN,0.097894778018813,-1.23,99.17,20349000.0
2013,GUINEA,GOLD,GIN,0.097894778018813,-1.23,99.17,18322.0
2013,GUINEA,PETROLEUM,GIN,0.097894778018813,-1.23,99.17,13234748.768145312
2013,"GAMBIA, THE",,GMB,0.336256356772383,-0.05,,
2013,GUINEA-BISSAU,,GNB,,-0.9,118.0,
2013,EQUATORIAL GUINEA,GOLD,GNQ,,0.12,,
2013,GRENADA,,GRD,0.089301664277991,0.43,118.0,
2013,GREENLAND,GOLD,GRL,0.34041271777204,1.93,,25.0
2013,GREENLAND,LEAD,GRL,0.34041271777204,1.93,,
2013,GREENLAND,SILVER,GRL,0.34041271777204,1.93,,3.0
2013,GREENLAND,ZINC,GRL,0.34041271777204,1.93,,
2013,GUATEMALA,ANTIMONY,GTM,0.211411870943352,-0.67,65.67,159.0
2013,GUATEMALA,BARYTES,GTM,0.211411870943352,-0.67,65.67,343.0
2013,GUATEMALA,COPPER,GTM,0.211411870943352,-0.67,65.67,
2013,GUATEMALA,GOLD,GTM,0.211411870943352,-0.67,65.67,6386.0
2013,GUATEMALA,IRON,GTM,0.211411870943352,-0.67,65.67,778.0
2013,GUATEMALA,LEAD,GTM,0.211411870943352,-0.67,65.67,863.0
2013,GUATEMALA,MAGNESITE,GTM,0.211411870943352,-0.67,65.67,17196.0
2013,GUATEMALA,NICKEL,GTM,0.211411870943352,-0.67,65.67,10200.0
2013,GUATEMALA,SILVER,GTM,0.211411870943352,-0.67,65.67,281331.0
2013,GUATEMALA,TUNGSTEN,GTM,0.211411870943352,-0.67,65.67,
2013,GUATEMALA,ZINC,GTM,0.211411870943352,-0.67,65.67,1221.0
2013,FRENCH GUIANA,GOLD,GUF,,0.22,,1220.0
2013,GUYANA,ALUMINIUM,GUY,0.17487673129077,-0.46,118.0,1713242.0
2013,GUYANA,GOLD,GUY,0.17487673129077,-0.46,118.0,14963.0
2013,EUROPEAN COMMUNITY 12  (-1994),,H01,,,,
2013,EFTA 6 (-1994),,H02,,,,
2013,"HONG KONG, CHINA",,HKG,0.0693354733810337,,,
2013,HONDURAS,ANTIMONY,HND,,-0.44,73.33,0.0
2013,HONDURAS,COPPER,HND,,-0.44,73.33,
2013,HONDURAS,GOLD,HND,,-0.44,73.33,1985.0
2013,HONDURAS,LEAD,HND,,-0.44,73.33,11600.0
2013,HONDURAS,SILVER,HND,,-0.44,73.33,50916.0
2013,HONDURAS,ZINC,HND,,-0.44,73.33,25000.0
2013,CROATIA,ALUMINIUM,HRV,0.0668704232024316,0.64,75.17,8220.0
2013,CROATIA,BARYTES,HRV,0.0668704232024316,0.64,75.17,
2013,CROATIA,SILVER,HRV,0.0668704232024316,0.64,75.17,
2013,HAITI,ALUMINIUM,HTI,,-0.63,58.33,
2013,HAITI,COPPER,HTI,,-0.63,58.33,
2013,HAITI,GOLD,HTI,,-0.63,58.33,
2013,HAITI,SILVER,HTI,,-0.63,58.33,
2013,HUNGARY,ALUMINIUM,HUN,0.0852018596443127,0.8,85.83,93700.0
2013,HUNGARY,COPPER,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,GOLD,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,IRON,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,LEAD,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,MANGANESE,HUN,0.0852018596443127,0.8,85.83,35000.0
2013,HUNGARY,SILVER,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,URANIUM,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,ZINC,HUN,0.0852018596443127,0.8,85.83,
2013,HUNGARY,COAL,HUN,0.0852018596443127,0.8,85.83,9558000.0
2013,INDONESIA,ALUMINIUM,IDN,0.0680323372882168,-0.52,24.83,57023774.0
2013,INDONESIA,ASBESTOS,IDN,0.0680323372882168,-0.52,24.83,
2013,INDONESIA,CHROMIUM,IDN,0.0680323372882168,-0.52,24.83,
2013,INDONESIA,COBALT,IDN,0.0680323372882168,-0.52,24.83,4700.0
2013,INDONESIA,COPPER,IDN,0.0680323372882168,-0.52,24.83,509300.0
2013,INDONESIA,GOLD,IDN,0.0680323372882168,-0.52,24.83,59804.0
2013,INDONESIA,IRON,IDN,0.0680323372882168,-0.52,24.83,22353337.0
2013,INDONESIA,MANGANESE,IDN,0.0680323372882168,-0.52,24.83,
2013,INDONESIA,NICKEL,IDN,0.0680323372882168,-0.52,24.83,1340000.0
2013,INDONESIA,SILVER,IDN,0.0680323372882168,-0.52,24.83,123109.0
2013,INDONESIA,TIN,IDN,0.0680323372882168,-0.52,24.83,92491.0
2013,INDONESIA,ZIRCONIUM,IDN,0.0680323372882168,-0.52,24.83,49000.0
2013,INDONESIA,COAL,IDN,0.0680323372882168,-0.52,24.83,474600921.0
2013,INDONESIA,NATURAL GAS,IDN,0.0680323372882168,-0.52,24.83,56665267.19679557
2013,INDONESIA,PETROLEUM,IDN,0.0680323372882168,-0.52,24.83,42741971.94790985
2013,INDIA,ALUMINIUM,IND,0.0385069945337989,-1.23,16.67,22319148.0
2013,INDIA,ANTIMONY,IND,0.0385069945337989,-1.23,16.67,
2013,INDIA,ASBESTOS,IND,0.0385069945337989,-1.23,16.67,
2013,INDIA,BARYTES,IND,0.0385069945337989,-1.23,16.67,1170522.0
2013,INDIA,CADMIUM,IND,0.0385069945337989,-1.23,16.67,228.0
2013,INDIA,CHROMIUM,IND,0.0385069945337989,-1.23,16.67,2878320.0
2013,INDIA,COPPER,IND,0.0385069945337989,-1.23,16.67,32194.0
2013,INDIA,GOLD,IND,0.0385069945337989,-1.23,16.67,1564.0
2013,INDIA,GRAPHITE,IND,0.0385069945337989,-1.23,16.67,146390.0
2013,INDIA,IRON,IND,0.0385069945337989,-1.23,16.67,152183000.0
2013,INDIA,LEAD,IND,0.0385069945337989,-1.23,16.67,109812.0
2013,INDIA,MAGNESITE,IND,0.0385069945337989,-1.23,16.67,196940.0
2013,INDIA,MAGNESIUM,IND,0.0385069945337989,-1.23,16.67,200.0
2013,INDIA,MANGANESE,IND,0.0385069945337989,-1.23,16.67,2626291.0
2013,INDIA,RARE EARTH,IND,0.0385069945337989,-1.23,16.67,1700.0
2013,INDIA,SILVER,IND,0.0385069945337989,-1.23,16.67,349774.0
2013,INDIA,TIN,IND,0.0385069945337989,-1.23,16.67,26.0
2013,INDIA,TITANIUM,IND,0.0385069945337989,-1.23,16.67,721959.0
2013,INDIA,TUNGSTEN,IND,0.0385069945337989,-1.23,16.67,
2013,INDIA,URANIUM,IND,0.0385069945337989,-1.23,16.67,385.0
2013,INDIA,ZINC,IND,0.0385069945337989,-1.23,16.67,769927.0
2013,INDIA,ZIRCONIUM,IND,0.0385069945337989,-1.23,16.67,20626.0
2013,INDIA,COAL,IND,0.0385069945337989,-1.23,16.67,608535000.0000001
2013,INDIA,NATURAL GAS,IND,0.0385069945337989,-1.23,16.67,22676083.51691668
2013,INDIA,PETROLEUM,IND,0.0385069945337989,-1.23,16.67,42470620.0
2013,"IRAN, ISLAMIC REP.",,IRN,0.209917269322662,-1.25,,
2013,IRAQ,ALUMINIUM,IRQ,,-2.01,84.33,
2013,IRAQ,IRON,IRQ,,-2.01,84.33,
2013,IRAQ,NATURAL GAS,IRQ,,-2.01,84.33,5163038.15
2013,IRAQ,PETROLEUM,IRQ,,-2.01,84.33,151935143.21280652
2013,ICELAND,,ISL,0.1056705159732,1.29,88.83,
2013,ISRAEL,COPPER,ISR,0.12673185565289,-1.1,108.83,
2013,ISRAEL,MAGNESITE,ISR,0.12673185565289,-1.1,108.83,91040.0
2013,ISRAEL,MAGNESIUM,ISR,0.12673185565289,-1.1,108.83,27399.0
2013,PREFERENTIAL TARIFF FOR CARICOM MDC COUNTRIES,,J72,,,,
2013,JAMAICA,ALUMINIUM,JAM,0.119921760048151,0.18,118.0,9435214.0
2013,JAMAICA,GOLD,JAM,0.119921760048151,0.18,118.0,
2013,JORDAN,,JOR,0.0808783298417997,-0.61,118.0,
2013,JAPAN,ANTIMONY,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,BARYTES,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,BISMUTH,JPN,0.0840068021192997,1.02,14.5,485.0
2013,JAPAN,CADMIUM,JPN,0.0840068021192997,1.02,14.5,1821.0
2013,JAPAN,CHROMIUM,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,COPPER,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,GOLD,JPN,0.0840068021192997,1.02,14.5,7411.0
2013,JAPAN,GRAPHITE,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,IRON,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,LEAD,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,MAGNESIUM,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,MANGANESE,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,MERCURY,JPN,0.0840068021192997,1.02,14.5,0.0
2013,JAPAN,MOLYBDENUM,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,SILVER,JPN,0.0840068021192997,1.02,14.5,3644.0
2013,JAPAN,TIN,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,TITANIUM,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,TUNGSTEN,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,ZINC,JPN,0.0840068021192997,1.02,14.5,
2013,JAPAN,COAL,JPN,0.0840068021192997,1.02,14.5,1203630.0000000002
2013,PREFERENTIAL TARIFF FOR PICTA COUNTRIES,,K31,,,,
2013,CUSTOMS UNION (RUSSIA-BELARUS-KAZAKHSTAN),,K51,,,,
2013,KAZAKHSTAN,ALUMINIUM,KAZ,0.0943830863800372,-0.4,118.0,5192800.0
2013,KAZAKHSTAN,ANTIMONY,KAZ,0.0943830863800372,-0.4,118.0,900.0
2013,KAZAKHSTAN,ASBESTOS,KAZ,0.0943830863800372,-0.4,118.0,243300.0
2013,KAZAKHSTAN,BARYTES,KAZ,0.0943830863800372,-0.4,118.0,530200.0
2013,KAZAKHSTAN,BISMUTH,KAZ,0.0943830863800372,-0.4,118.0,
2013,KAZAKHSTAN,CADMIUM,KAZ,0.0943830863800372,-0.4,118.0,1335.0
2013,KAZAKHSTAN,CHROMIUM,KAZ,0.0943830863800372,-0.4,118.0,5255000.0
2013,KAZAKHSTAN,COPPER,KAZ,0.0943830863800372,-0.4,118.0,454400.0
2013,KAZAKHSTAN,GOLD,KAZ,0.0943830863800372,-0.4,118.0,42552.0
2013,KAZAKHSTAN,IRON,KAZ,0.0943830863800372,-0.4,118.0,51758500.0
2013,KAZAKHSTAN,LEAD,KAZ,0.0943830863800372,-0.4,118.0,40800.0
2013,KAZAKHSTAN,MAGNESIUM,KAZ,0.0943830863800372,-0.4,118.0,
2013,KAZAKHSTAN,MANGANESE,KAZ,0.0943830863800372,-0.4,118.0,2852100.0
2013,KAZAKHSTAN,MOLYBDENUM,KAZ,0.0943830863800372,-0.4,118.0,
2013,KAZAKHSTAN,NICKEL,KAZ,0.0943830863800372,-0.4,118.0,
2013,KAZAKHSTAN,SILVER,KAZ,0.0943830863800372,-0.4,118.0,963580.0
2013,KAZAKHSTAN,TIN,KAZ,0.0943830863800372,-0.4,118.0,
2013,KAZAKHSTAN,TUNGSTEN,KAZ,0.0943830863800372,-0.4,118.0,
2013,KAZAKHSTAN,URANIUM,KAZ,0.0943830863800372,-0.4,118.0,22567.0
2013,KAZAKHSTAN,ZINC,KAZ,0.0943830863800372,-0.4,118.0,417000.0
2013,KAZAKHSTAN,COAL,KAZ,0.0943830863800372,-0.4,118.0,119573700.0
2013,KAZAKHSTAN,NATURAL GAS,KAZ,0.0943830863800372,-0.4,118.0,22723230.392320108
2013,KAZAKHSTAN,PETROLEUM,KAZ,0.0943830863800372,-0.4,118.0,82308331.43233165
2013,KENYA,BARYTES,KEN,0.0512483507593975,-1.17,33.0,
2013,KENYA,COPPER,KEN,0.0512483507593975,-1.17,33.0,
2013,KENYA,GOLD,KEN,0.0512483507593975,-1.17,33.0,2100.0
2013,KENYA,LEAD,KEN,0.0512483507593975,-1.17,33.0,
2013,KENYA,TITANIUM,KEN,0.0512483507593975,-1.17,33.0,0.0
2013,KENYA,ZIRCONIUM,KEN,0.0512483507593975,-1.17,33.0,0.0
2013,KYRGYZ REPUBLIC,,KGZ,0.171105018234884,-0.91,118.0,
2013,CAMBODIA,GOLD,KHM,0.0984508154068284,-0.14,75.83,
2013,ST. KITTS AND NEVIS,,KNA,0.314110286696831,0.96,118.0,
2013,"KOREA, REP.",,KOR,0.118497152818967,0.28,,
2013,KUWAIT,NATURAL GAS,KWT,0.0941779366915974,0.17,118.0,11311816.17870292
2013,KUWAIT,PETROLEUM,KWT,0.0941779366915974,0.17,118.0,151430325.0688705
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L10,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L11,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L14,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L15,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 2,,L16,,,,
2013,GSP FOR LDC BENEFICIARIES: CANADA 2001,,L17,,,,
2013,GSP FOR LDC BENEFICIARIES: CANADA 2008,,L19,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1994,,L20,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1995,,L21,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1996,,L22,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1997,,L23,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1998,,L24,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1999,,L25,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2000,,L26,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2001,,L27,,,,
2013,"GSP LDC BENEFICIARIES: BENEFICIARIES: EU 2004
",,L28,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L30,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L31,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L32,,,,
2013,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L33,,,,
2013,GSP FOR LDC BENEFICIARIES: JAPAN 1998,,L34,,,,
2013,GSP FOR LDC BENEFICIARIES: JAPAN 1999,,L35,,,,
2013,GSP FOR LDC BENEFICIARIES: JAPAN 2000,,L36,,,,
2013,GSP FOR LDC BENEFICIARIES: JAPAN 2004-2005,,L37,,,,
2013,LDC BENEFICIARIES,,L38,,,,
2013,GSP FOR LDC BENEFICIARIES: JAPAN 2007,,L39,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 1997,,L43,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 1998,,L44,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 1999,,L45,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 2000,,L46,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 2002,,L47,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 2003,,L48,,,,
2013,LDC 51 COUNTRIES,,L50,,,,
2013,GSP FOR LDC BENEFICIARIES: AUSTRALIA 1996,,L51,,,,
2013,GSP FOR LDC BENEFICIARIES: HUNGARY 1996,,L52,,,,
2013,GSP FOR LDC BENEFICIARIES: NEW ZEALAND 1996,,L53,,,,
2013,GSP FOR LDC BENEFICIARIES: NORWAY 1996,,L54,,,,
2013,GSP FOR LDC BENEFICIARIES: NORWAY 1998,,L56,,,,
2013,GSP FOR LDC BENEFICIARIES: POLAND 1994,,L57,,,,
2013,GSP FOR LDC BENEFICIARIES: POLAND 1995,,L58,,,,
2013,GSP FOR LDC BENEFICIARIES: POLAND 1996,,L59,,,,
2013,GSP FOR LDC BENEFICIARIES: RUSSIA 1996,,L60,,,,
2013,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1995,,L61,,,,
2013,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1996,,L62,,,,
2013,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1997,,L63,,,,
2013,LDC BENEFICIARIES:TURKEY 1999,,L64,,,,
2013,PREFERENTIAL TARIFF FOR AFRICAN LDC COUNTRIES,,L69,,,,
2013,GSP2: AUSTRALIA 2006 (CODE 'DC'),,L70,,,,
2013,GSP FOR LDC: AUSTRALIA 2006 (CODE 'LDC'),,L71,,,,
2013,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2009,,L72,,,,
2013,LDC 51 COUNTRIES,,L77,,,,
2013,PREFERENTIAL DUTY FOR 27 AFRICAN LDCS:CHINA 2008,,L79,,,,
2013,PREF FOR 5 ASIAN AND PACIFIC LDCS: CHINA 2008,,L80,,,,
2013,PREFERENTIAL DUTY FOR 3 AFRICAN LDCS:CHINA 2008,,L81,,,,
2013,SPECIAL PREFERENTIAL DUTY FOR 31 AFRICAN COUNTRIES,,L82,,,,
2013,SPECIAL PREFERENTIAL FOR 6 ASIA PACIFIC COUNTRIES,,L83,,,,
2013,PREFERENTIAL TARIFF FOR EPA COUNTRIES,,L85,,,,
2013,AGOA ELIGIBLE FOR CERTAIN TEXTILES AND APPAREL,,L87,,,,
2013,LDC BENEFICIARIES IN 2009,,L90,,,,
2013,GSP FOR LDC BENEFICIARIES: USA 2010,,L91,,,,
2013,LAO PDR,,LAO,0.213548665183671,0.07,,
2013,LEBANON,,LBN,0.0530907541318856,-1.69,54.67,
2013,LIBERIA,GOLD,LBR,,-0.48,89.5,587.0
2013,LIBERIA,IRON,LBR,,-0.48,89.5,4948095.0
2013,LIBYA,NATURAL GAS,LBY,,-1.84,73.67,8876800.0
2013,LIBYA,PETROLEUM,LBY,,-1.84,73.67,49353756.57364756
2013,ST. LUCIA,,LCA,0.900597119250797,0.85,118.0,
2013,LIECHTENSTEIN,,LIE,,1.4,,
2013,SRI LANKA,GRAPHITE,LKA,0.0812161570446603,-0.61,41.83,3143.0
2013,SRI LANKA,RARE EARTH,LKA,0.0812161570446603,-0.61,41.83,
2013,SRI LANKA,TITANIUM,LKA,0.0812161570446603,-0.61,41.83,42685.0
2013,SRI LANKA,ZIRCONIUM,LKA,0.0812161570446603,-0.61,41.83,228.0
2013,LESOTHO,,LSO,0.283741170129732,0.34,64.67,
2013,LITHUANIA,,LTU,0.0524173185320956,0.96,118.0,
2013,LATVIA,,LVA,0.0608868024316853,0.59,86.83,
2013,PREFERENTIAL TARIFF FOR SELECTED GSTP COUNTRIES,,M01,,,,
2013,EU 27 MEMBERS,,M02,,,,
2013,ASIA-PACIFIC TRADE AGREEMENT (APTA),,M03,,,,
2013,SIECA MEMBER STATES,,M04,,,,
2013,COMESA FREE TRADE AREA IN 2007,,M05,,,,
2013,COUNTRIES MEMBERS OF THE INDIAN OCEAN COMMISSION (,,M06,,,,
2013,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2007,,M07,,,,
2013,AGADIR COUNTRIES,,M08,,,,
2013,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2008,,M10,,,,
2013,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2008,,M11,,,,
2013,COMESA FREE TRADE AREA 2008,,M12,,,,
2013,EU COUNTRIES (32 TERRITORIES):SWITZERLAND 2009,,M13,,,,
2013,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2009,,M14,,,,
2013,PREFERENTIAL TARIFF FOR APTA(LDC)COUNTRIES,,M15,,,,
2013,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2009,,M16,,,,
2013,MACAO,,MAC,,,,
2013,MOROCCO,ANTIMONY,MAR,0.0837718514807984,-0.49,79.67,
2013,MOROCCO,BARYTES,MAR,0.0837718514807984,-0.49,79.67,1094500.0
2013,MOROCCO,COBALT,MAR,0.0837718514807984,-0.49,79.67,1353.0
2013,MOROCCO,COPPER,MAR,0.0837718514807984,-0.49,79.67,11575.0
2013,MOROCCO,GOLD,MAR,0.0837718514807984,-0.49,79.67,463.0
2013,MOROCCO,IRON,MAR,0.0837718514807984,-0.49,79.67,301100.0
2013,MOROCCO,LEAD,MAR,0.0837718514807984,-0.49,79.67,30765.0
2013,MOROCCO,MANGANESE,MAR,0.0837718514807984,-0.49,79.67,111000.0
2013,MOROCCO,MERCURY,MAR,0.0837718514807984,-0.49,79.67,20.0
2013,MOROCCO,NICKEL,MAR,0.0837718514807984,-0.49,79.67,160.0
2013,MOROCCO,SILVER,MAR,0.0837718514807984,-0.49,79.67,194077.0
2013,MOROCCO,TIN,MAR,0.0837718514807984,-0.49,79.67,
2013,MOROCCO,ZINC,MAR,0.0837718514807984,-0.49,79.67,41625.0
2013,MOLDOVA,,MDA,0.0810315809023377,0.0,118.0,
2013,MADAGASCAR,CHROMIUM,MDG,0.0855584616664352,-0.66,40.33,58100.0
2013,MADAGASCAR,COBALT,MDG,0.0855584616664352,-0.66,40.33,2340.0
2013,MADAGASCAR,GOLD,MDG,0.0855584616664352,-0.66,40.33,3000.0
2013,MADAGASCAR,GRAPHITE,MDG,0.0855584616664352,-0.66,40.33,3833.0
2013,MADAGASCAR,NICKEL,MDG,0.0855584616664352,-0.66,40.33,25148.0
2013,MADAGASCAR,RARE EARTH,MDG,0.0855584616664352,-0.66,40.33,
2013,MADAGASCAR,TITANIUM,MDG,0.0855584616664352,-0.66,40.33,562000.0
2013,MADAGASCAR,ZIRCONIUM,MDG,0.0855584616664352,-0.66,40.33,31345.0
2013,MALDIVES,,MDV,0.134540684486974,0.13,97.33,
2013,MEXICO,ALUMINIUM,MEX,0.504154806511158,-0.71,59.5,
2013,MEXICO,ANTIMONY,MEX,0.504154806511158,-0.71,59.5,294.0
2013,MEXICO,ASBESTOS,MEX,0.504154806511158,-0.71,59.5,
2013,MEXICO,BARYTES,MEX,0.504154806511158,-0.71,59.5,343585.0
2013,MEXICO,BISMUTH,MEX,0.504154806511158,-0.71,59.5,824.0
2013,MEXICO,CADMIUM,MEX,0.504154806511158,-0.71,59.5,1451.0
2013,MEXICO,COPPER,MEX,0.504154806511158,-0.71,59.5,480124.0
2013,MEXICO,GOLD,MEX,0.504154806511158,-0.71,59.5,119774.0
2013,MEXICO,GRAPHITE,MEX,0.504154806511158,-0.71,59.5,7024.0
2013,MEXICO,IRON,MEX,0.504154806511158,-0.71,59.5,28545000.0
2013,MEXICO,LEAD,MEX,0.504154806511158,-0.71,59.5,253361.0
2013,MEXICO,MAGNESITE,MEX,0.504154806511158,-0.71,59.5,101000.0
2013,MEXICO,MANGANESE,MEX,0.504154806511158,-0.71,59.5,580309.0
2013,MEXICO,MERCURY,MEX,0.504154806511158,-0.71,59.5,266.9
2013,MEXICO,MOLYBDENUM,MEX,0.504154806511158,-0.71,59.5,12562.0
2013,MEXICO,SILVER,MEX,0.504154806511158,-0.71,59.5,5821001.0
2013,MEXICO,TIN,MEX,0.504154806511158,-0.71,59.5,
2013,MEXICO,TUNGSTEN,MEX,0.504154806511158,-0.71,59.5,
2013,MEXICO,ZINC,MEX,0.504154806511158,-0.71,59.5,642542.0
2013,MEXICO,COAL,MEX,0.504154806511158,-0.71,59.5,14633169.97717811
2013,MEXICO,NATURAL GAS,MEX,0.504154806511158,-0.71,59.5,38316268.61194445
2013,MEXICO,PETROLEUM,MEX,0.504154806511158,-0.71,59.5,141845645.72686818
2013,"MACEDONIA, FYR",,MKD,0.140531287100944,,,
2013,MALI,GOLD,MLI,,-1.72,79.67,46000.0
2013,MALI,IRON,MLI,,-1.72,79.67,100000.0
2013,MALI,MANGANESE,MLI,,-1.72,79.67,
2013,MALI,SILVER,MLI,,-1.72,79.67,2577.0
2013,MALTA,,MLT,0.0501990662521044,1.04,67.33,
