typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,133778689.0,False,8,kg,133778689.0,False,133778689.0,False,0.0,False,25817617.006,0.0,25817617.006,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,144.0,False,8,kg,144.0,False,144.0,False,0.0,False,526.552,0.0,526.552,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174.0,False,8,kg,174.0,False,174.0,False,0.0,False,83.38,0.0,83.38,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,642,ROU,Romania,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,583.0,False,8,kg,583.0,False,583.0,False,0.0,False,271.843,0.0,271.843,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,703,SVK,Slovakia,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174.0,False,8,kg,174.0,False,174.0,False,0.0,False,82.238,0.0,82.238,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1404.0,False,8,kg,1404.0,False,1404.0,False,0.0,False,657.905,0.0,657.905,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,793020.0,False,8,kg,793020.0,False,793020.0,False,0.0,False,422456.039,0.0,422456.039,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,380.0,False,8,kg,380.0,False,380.0,False,0.0,False,174.756,0.0,174.756,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1561766.0,False,8,kg,1561766.0,False,1561766.0,False,0.0,False,399816.572,0.0,399816.572,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1720770.0,False,8,kg,1720770.0,False,1720770.0,False,0.0,False,956932.951,0.0,956932.951,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,842,USA,USA,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21.0,False,8,kg,21.0,False,21.0,False,0.0,False,9.138,0.0,9.138,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,M,Import,899,_X ,"Areas, nes",0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,285400.0,False,8,kg,285400.0,False,285400.0,False,0.0,False,100364.763,0.0,100364.763,0,False,True
